cislo_licence,ev_cislo,nazev,psc,obec,ulice,cp,okres,kraj,pocet_zdroju
111332401,1,FVE Petr Tábor,39002,Tábor,Měšická,3020,Tábor,Jihočeský,1
111332197,1,FVE - Roman Kotek,76502,Otrokovice,Čechova,458,Zlín,Zlínský,1
111332202,1,FVE Rozseč,67973,Rozseč nad Kunštátem,Rozseč nad Kunštátem,180,Blansko,Jihomoravský,1
111332385,1,FVE Rosice,53351,Pardubice,Rybitevská,672,Pardubice,Pardubický,1
111332146,1,FVE - Bukovec 7,37007,Kamenný Újezd,Kamenný Újezd,7,České Budějovice,Jihočeský,1
111332426,1,FVE Keblany,37401,Slavče,Slavče,14,České Budějovice,Jihočeský,1
111332424,1,FVE KULÍŠKOVÁ,39111,Planá nad Lužnicí,Okružní,340,Tábor,Jihočeský,1
111332145,1,VERONIKA,57001,Makov,Makov,34,Svitavy,Pardubický,1
111332400,1,FVE Bartl,69162,Uherčice,Uherčice,165,Břeclav,Jihomoravský,1
111332157,1,FVE,79823,Klenovice na Hané,Klenovice na Hané,225,Prostějov,Olomoucký,1
111332142,1,FVE TS BEROUN,26601,Beroun,Viničná,910,Beroun,Středočeský,1
111332176,1,FVE S2013-46,61200,Brno,Purkyňova,1678/8,Brno-město,Jihomoravský,1
111332181,1,"FVE Na Čtvrti, 700 30 Ostrava - Hrabůvka",70030,Ostrava,Na Čtvrti,1657/22,Ostrava-město,Moravskoslezský,1
111332131,1,FVE S2013-48,60300,Brno,Květná,179/46,Brno-město,Jihomoravský,1
111332131,2,FVE S2013-50,64200,Brno,Přímá,381/33,Brno-město,Jihomoravský,1
111332130,1,"FVE 4,5 kWp Hněvotín pč.730",78347,Hněvotín,Hněvotín,,Olomouc,Olomoucký,1
111332460,1,FVE Cvrčovice 5 kWp,27341,Cvrčovice,Lesní,266,Kladno,Středočeský,1
111332168,1,Fve Vanický,25001,Brandýs nad Labem-Stará Boleslav,Na okraji,2399,Praha-východ,Středočeský,1
111332154,1,Fve Poměšil,25228,Vonoklasy,Ke Krásné Stráni,176,Praha-západ,Středočeský,1
111332416,1,FVE Letonice,68335,Letonice,Letonice,,Vyškov,Jihomoravský,1
111332156,1,Fve Bilík,28201,Český Brod,Za Nemocnicí,459,Kolín,Středočeský,1
111332155,1,Fve Chwistek,79001,Jeseník,Krameriova,927/5,Jeseník,Olomoucký,1
111332315,1,FVE Janov Kužel,39201,Roudná,Roudná,33,Tábor,Jihočeský,1
111332189,1,FVE,67401,Trnava,Trnava,218,Třebíč,Vysočina,1
111332152,1,FVE Šafaříková,25229,Dobřichovice,K Lomu,593,Praha-západ,Středočeský,1
111332206,1,FVE S2013-59,68201,Vyškov,A. B. Svojsíka,697/61,Vyškov,Jihomoravský,1
111332135,1,Alexandr - Svojšice 145,28107,Svojšice,Svojšice,145,Kolín,Středočeský,1
111332178,1,FVS NA Č.P. 4 V DOLNÍCH ŘEDICÍCH,53375,Dolní Ředice,Na Kopečku,4,Pardubice,Pardubický,1
111332134,1,FVE Bronislav Starý,76324,Vlachovice,Vlachovice,62,Zlín,Zlínský,1
111332425,1,Fotovoltaický systém na č.p. 1326 Chrudim IV,53701,Chrudim,Vaňkova,1326,Chrudim,Pardubický,1
111332342,1,Martan,19011,Praha,Nad Rybníkem,,,,1
111332342,2,Martan1,19012,Praha,Nad rybníkem,600,,,1
111332205,1,"FVE - 3,84",15500,Praha,Ke Kalvárii,2712/12,,,1
111332360,1,Jaroslav Chlumský,25228,Vonoklasy,Karlická,190,Praha-západ,Středočeský,1
111332340,1,Šebek,25101,Březí,Březí,66,Praha-východ,Středočeský,1
111332338,1,Šimáček,15400,Praha,U náhonu,14/1,,,1
111332309,1,FVE Heřmanov,59458,Heřmanov,Heřmanov,,Žďár nad Sázavou,Vysočina,1
111332464,1,TK Lokomotiva Praha,18000,Praha,Pod plynojemem,,,,1
111332308,1,FVE Olší nad Oslavou,59401,Velké Meziříčí,Velké Meziříčí,,Žďár nad Sázavou,Vysočina,1
111332311,1,"FVE Třebíč, Podklášteří",67401,Třebíč,Jasanová,1083,Třebíč,Vysočina,1
111332128,1,"ROZDROJOVICE, CIHELNA 128, SUCHÝ FVE 4,41KW",66434,Rozdrojovice,Cihelna,,Brno-venkov,Jihomoravský,1
111332381,1,FVE Zámek Žďár,59102,Žďár nad Sázavou,Dvorská,485/45,Žďár nad Sázavou,Vysočina,1
111332381,2,FVE Vídeň,59401,Vídeň,Vídeň,6,Žďár nad Sázavou,Vysočina,1
111332381,3,KJ TEDOM Vídeň,59401,Vídeň,Vídeň,6,Žďár nad Sázavou,Vysočina,1
111332402,1,FVE Avicenna K,67555,Krhov,Krhov,13,Třebíč,Vysočina,1
111332402,2,FVE Avicenna V,67501,Vladislav,Vladislav,284,Třebíč,Vysočina,1
111332195,1,FVE Radim,67528,Opatov,Opatov,224,Třebíč,Vysočina,1
111332175,1,FVE Stará Říše,58867,Stará Říše,Stará Říše,139,Jihlava,Vysočina,1
111332138,1,FVE - Karel Škrobánek,74741,Hradec nad Moravicí,Hradec nad Moravicí,,Opava,Moravskoslezský,1
111332201,1,FVE Karlák,38226,Horní Planá,Horní Planá,601,Český Krumlov,Jihočeský,1
111332341,1,FV KRÁL,37501,Žimutice,Žimutice,42,České Budějovice,Jihočeský,1
111332129,1,"FVE 2,475kWp - Wagner",75354,Dolní Nětčice,Dolní Nětčice,,Přerov,Olomoucký,1
111332339,1,FVE Nové Sady,59501,Nové Sady,Nové Sady,80,Žďár nad Sázavou,Vysočina,1
111332127,1,FVE ŠARŠON,74283,Zbyslavice,Hlavní,65,Ostrava-město,Moravskoslezský,1
111332132,1,FVE ZA TRATÍ,74741,Hradec nad Moravicí,Za Tratí,,Opava,Moravskoslezský,1
111332229,1,FVE OSP MK 30 kWp,67201,Moravský Krumlov,Moravský Krumlov,,Znojmo,Jihomoravský,1
111332234,1,FVE Slivenec,15400,Praha,Na kraji,222/7,,,1
111332190,1,"535 01, Semín 33",53501,Semín,Semín,33,Pardubice,Pardubický,1
111332233,1,FVE Svrkyně,25264,Svrkyně,Svrkyně,,Praha-západ,Středočeský,1
111332252,1,FVE Přílepy,25264,Velké Přílepy,Pražská,127,Praha-západ,Středočeský,1
111332363,1,Čeladná,73912,Čeladná,Čeladná,,Frýdek-Místek,Moravskoslezský,1
111332232,1,FVE Slivenec,15400,Praha,K Lochkovu,5/6,,,1
111332324,1,FVE Tomaštík Radek - 5 kWp,66902,Dyje,Dyje,171,Znojmo,Jihomoravský,1
111332283,1,"FÚAV - OBJEKT „A""",18200,Praha,Na Slovance,,,,1
111332283,2,"FÚAV - OBJEKT „B""",18200,Praha,Na Slovance,,,,1
111332283,3,"FÚAV - OBJEKT „C""",18200,Praha,Na Slovance,,,,1
111332283,4,"FÚAV - OBJEKT „D""",18200,Praha,Na Slovance,,,,1
111332283,5,"FÚAV - OBJEKT „E""",18200,Praha,Na Slovance,1999/2,,,1
111332200,1,"Praha, Čisovice 82 výroba elektřiny ze slunce - FVE",25204,Čisovice,Čisovice,82,Praha-západ,Středočeský,1
111332261,2,FVE LHOTKA 15kW,72528,Ostrava,Ostrava,,Ostrava-město,Moravskoslezský,1
111332235,1,FVE J. POPELKA,19700,Praha,Bohdanečská,864,,,1
111332387,1,FVE Vokurková,26762,Chaloupky,Chaloupky,145,Beroun,Středočeský,1
111332423,1,FVE - 3V Reality,26601,Beroun,Plzeňská,,Beroun,Středočeský,1
111332207,1,FVE Jamné nad Orlicí 144,56165,Jamné nad Orlicí,Jamné nad Orlicí,144,Ústí nad Orlicí,Pardubický,1
111332380,1,Bartošová,25066,Zdiby,Náhorní,70,Praha-východ,Středočeský,1
111332180,1,"FV6-287 Onšovice, 5kWp, p. Fiala",38481,Čkyně,Čkyně,43,Prachatice,Jihočeský,1
111332420,1,FVE PREFA,19300,Praha,K Zelenči,2883/14,,,1
111332231,1,"FVE Choťánky 29,16",29001,Choťánky,Choťánky,,Nymburk,Středočeský,1
111332317,1,Fve Fixa,78353,Velká Bystřice,ČSA,1,Olomouc,Olomoucký,1
111332121,1,Nádražní 1644,25228,Černošice,Nádražní,1644,Praha-západ,Středočeský,1
111332246,1,"FVE 4,8 Přezletice",25073,Přezletice,Javorová,,Praha-východ,Středočeský,1
111332318,1,Pavel Dvořák,38773,Bavorov,Netolická,31,Strakonice,Jihočeský,1
111332244,1,"FVE Polná 19,44",58813,Polná,Komenského,,Jihlava,Vysočina,1
111332218,1,"FV6-278 Zlín, BMKco 19,705 kWp, I. etapa",76001,Zlín,areál Rybníky,,Zlín,Zlínský,1
111332218,2,"FV6-286 Zlín, BMKco, 20 kWp, II. etapa",76001,Zlín,areál Rybníky,,Zlín,Zlínský,1
111332239,1,Zdeňka Mušková,39811,Protivín,Krátká,597,Písek,Jihočeský,1
111332358,1,FVE Borecký,41145,Chotiněves,Chotiněves č.e.,2,Litoměřice,Ústecký,1
111332408,1,FVE Sloupno p.č. 307,50353,Sloupno,Sloupno,,Hradec Králové,Královéhradecký,1
111332367,1,Václav Marek,38773,Bavorov,Bavorovské Svobodné Hory,264,Strakonice,Jihočeský,1
111332225,1,Josef Perník,38101,Český Krumlov,Domoradická,87,Český Krumlov,Jihočeský,1
111332482,1,Luboš Květenský,37366,Žimutice,Žimutice,22,České Budějovice,Jihočeský,1
111332411,1,FVE ANTONÍN SVĚTINSKÝ,68762,Dolní Němčí,U stadionu,824,Uherské Hradiště,Zlínský,1
111332150,1,FVE ZLIV 634,37344,Zliv,Pod Vartou,634,České Budějovice,Jihočeský,1
111332170,1,FVE MUNICE 24,37341,Hluboká nad Vltavou,Hluboká nad Vltavou,24,České Budějovice,Jihočeský,1
111332238,1,"FVE18kW-Vodní 553/1, České Budějovice 4",37001,České Budějovice,Vodní,,České Budějovice,Jihočeský,1
111332223,1,"FVE 29,6 kW Nůšařská 2908",27601,Mělník,Nůšařská,2908,Mělník,Středočeský,1
111332240,1,FVE HRADCE 33,37001,Hradce,Hradce,33,České Budějovice,Jihočeský,1
111332428,1,"FVE KARLOVSKÁ, VOLFÍŘOV",38001,Volfířov,Volfířov,80,Jindřichův Hradec,Jihočeský,1
111332349,1,"FVE SMOLÍK, ZNOJMO",66902,Znojmo,Znojmo č.e.,4074,Znojmo,Jihomoravský,1
111332352,1,FVE Chramosta - 20 kW,26724,Hostomice,Hostomice,13,Beroun,Středočeský,1
111332366,1,"FVE KOŠÍČEK 3,675 kWp",67201,Moravský Krumlov,Na vyhlídce,454,Znojmo,Jihomoravský,1
111332354,1,FVE Odehnal - 5 kW,60200,Brno,Kalvodova,102/2,Brno-město,Jihomoravský,1
111332433,1,Milan Pokorný,67905,Bukovina,Bukovina,,Blansko,Jihomoravský,1
111332410,1,Ing. Roman Drkoš,61500,Brno,Nevrklova,1880/16,Brno-město,Jihomoravský,1
111332220,1,FVE 1 Tovární - 10 kWp,66902,Znojmo,Tovární,886/14,Znojmo,Jihomoravský,1
111332220,2,FVE 2 Tovární - 16 kWp,66902,Znojmo,Tovární,,Znojmo,Jihomoravský,1
111332160,1,FVE Agrovýkup 1,67602,Moravské Budějovice,Bezručova,1125,Třebíč,Vysočina,1
111332160,2,FVE Agrovýkup 2,67602,Moravské Budějovice,Bezručova,1125,Třebíč,Vysočina,1
111332160,3,FVE Agrovýkup 3,67602,Moravské Budějovice,Bezručova,1125,Třebíč,Vysočina,1
111332160,4,FVE Agrovýkup 4,67602,Moravské Budějovice,Bezručova,1125,Třebíč,Vysočina,1
111332160,5,FvE Agrovýkup 5,67602,Moravské Budějovice,Bezručova,1125,Třebíč,Vysočina,1
111332204,1,Stanislav Korvas,68737,Polešovice,Polešovice,311,Uherské Hradiště,Zlínský,1
111332209,1,FVE_Rudolsky_Hovorčovice,25064,Hovorčovice,Luční,869,Praha-východ,Středočeský,1
111332186,1,FVE_Jeništa_Kolovraty,10300,Praha,Albíny Hochové,236/15,,,1
111332185,1,Modlany 317,41713,Modlany,Modlany,,Teplice,Ústecký,1
111332184,1,FVE Pod Kopcem,69164,Nosislav,Pod Kopcem,91,Brno-venkov,Jihomoravský,1
111332314,1,FVE Pavel Cihlář,34901,Stříbro,Ořechová,1531,Tachov,Plzeňský,1
111332256,1,"Háj u Duchcova 2,76 kWp",41722,Háj u Duchcova,Kubátova,88,Teplice,Ústecký,1
111332406,1,"MŠ Bořislav 4,41 kWp",41501,Bořislav,Bořislav,155,Teplice,Ústecký,1
111332332,1,FVE UBYTOVNA STIFLER 10 kWp,67556,Dukovany,Dukovany,270,Třebíč,Vysočina,1
111332254,1,FVE1 - PŘÍČNÁ PŘÍSTAVBA VÝROBNÍ HALY,67401,Třebíč,Hrotovická,190,Třebíč,Vysočina,1
111332254,2,FVE2 - DVOULOĎ VÝROBNÍ HALY,67401,Třebíč,Hrotovická,190,Třebíč,Vysočina,1
111332254,3,FVE3 - SKLADOVACÍ A EXPEDIČNÍ HALA S FV ELEKTRÁRNOU,67401,Třebíč,Hrotovická,190,Třebíč,Vysočina,1
111332217,1,Fve ROLLPAP,27201,Kladno,Americká,,Kladno,Středočeský,1
111332287,1,"FVE MODŘICE,BENEŠOVA 450, ING. PAVEL NESVADBA",66442,Modřice,Benešova,450,Brno-venkov,Jihomoravský,1
111332322,1,"FV6-289 Břestek, Balony. EU 17 kWp",68708,Břestek,Břestek,316,Uherské Hradiště,Zlínský,1
111332286,1,"FVE MODŘICE,SOKOLSKÁ 703, ING. NESVADBA",66442,Modřice,Sokolská,703,Brno-venkov,Jihomoravský,1
111332270,1,"FV6-270 Frádek Místek, p. Smoka 8kWp",73801,Frýdek-Místek,Nové dvory-Kamenec,3685,Frýdek-Místek,Moravskoslezský,1
111332422,1,FV6-291 Ježovice 25 kW,28506,Podveky,Podveky,,Kutná Hora,Středočeský,1
111332255,1,FVE Crystal BOHEMIA č. 1,29001,Poděbrady,Poděbrady,,Nymburk,Středočeský,1
111332255,2,FVE Crystal BOHEMIA č. 2,29001,Poděbrady,Poděbrady,,Nymburk,Středočeský,1
111332255,3,FVE Crystal BOHEMIA č. 3,29001,Poděbrady,Poděbrady,,Nymburk,Středočeský,1
111332255,4,FVE Crystal BOHEMIA č. 4,29001,Poděbrady,Poděbrady,,Nymburk,Středočeský,1
111332255,5,FVE Crystal BOHEMIA č. 5,29001,Poděbrady,Poděbrady,,Nymburk,Středočeský,1
111332255,6,FVE Crystal BOHEMIA č. 6,29001,Poděbrady,Poděbrady,,Nymburk,Středočeský,1
111332255,7,FVE Crystal BOHEMIA č. 7,29001,Poděbrady,Poděbrady,,Nymburk,Středočeský,1
111332255,8,FVE Crystal BOHEMIA č. 8,29001,Poděbrady,Poděbrady,,Nymburk,Středočeský,1
111332255,9,FVE Crystal BOHEMIA č. 9,29001,Poděbrady,Poděbrady,,Nymburk,Středočeský,1
111332255,10,FVE Crystal BOHEMIA č. 10,29001,Poděbrady,Poděbrady,,Nymburk,Středočeský,1
111332255,11,FVE Crystal BOHEMIA č. 11,29001,Poděbrady,Puškinova,520/1,Nymburk,Středočeský,1
111332255,12,FVE Crystal BOHEMIA č. 12,29001,Poděbrady,Poděbrady,,Nymburk,Středočeský,1
111332255,13,FVE Crystal BOHEMIA č. 13,29001,Poděbrady,Poděbrady,,Nymburk,Středočeský,1
111332255,14,FVE Crystal BOHEMIA č. 14,29001,Poděbrady,Poděbrady,,Nymburk,Středočeský,1
111332255,15,FVE Crystal BOHEMIA č. 15,29001,Poděbrady,Poděbrady,,Nymburk,Středočeský,1
111332198,1,"NEBOVIDY, FVE 4,9 kWp, ČERMÁKOVÁ",66448,Nebovidy,Nebovidy,183,Brno-venkov,Jihomoravský,1
111332371,1,FVE Hrňová,68601,Uherské Hradiště,Na Zápovědi,512,Uherské Hradiště,Zlínský,1
111332371,2,FVE EKOROL ALFA,68708,Buchlovice,Rechtorka,543,Uherské Hradiště,Zlínský,1
111332421,1,FVE Kašuba,74274,Tichá,Tichá,511,Nový Jičín,Moravskoslezský,1
111332192,1,FVE Brno - Jundrov,63700,Brno,Pivoňkova,844/1,Brno-město,Jihomoravský,1
111332291,1,FVE EKOROL ALFA,68708,Buchlovice,Rechtorka,543,Uherské Hradiště,Zlínský,1
111332183,1,MFVE Nebovidy,66448,Nebovidy,Nebovidy,220,Brno-venkov,Jihomoravský,1
111332153,1,FVE Zahálka,68801,Uherský Brod,Zahradní,2053,Uherské Hradiště,Zlínský,1
111332325,1,FVE Brhel,68604,Kunovice,Na Bělince,,Uherské Hradiště,Zlínský,1
111332274,1,FVE Dědek,68706,Modrá,Modrá,213,Uherské Hradiště,Zlínský,1
111332365,1,FVE MOR.KRUMLOV VÚDDŠ,67201,Moravský Krumlov,Nádražní,698,Znojmo,Jihomoravský,1
111332316,1,DC Znojmo,66902,Znojmo,Mládeže,1020/10,Znojmo,Jihomoravský,1
111332414,1,FVE Poznaňská 2,61600,Brno,Poznaňská,2447/2,Brno-město,Jihomoravský,1
111332382,1,FVE - BOR Zíková,38232,Velešín,Velešín,4,Český Krumlov,Jihočeský,1
111332405,1,FVE - Dolní Třebotín 80,38201,Dolní Třebonín,Dolní Třebonín,,Český Krumlov,Jihočeský,1
111332398,1,FVE MALACH,67574,Březník,Březník,,Třebíč,Vysočina,1
111332260,1,FVE Havel,15500,Praha,Ke Zbuzanům,1136,,,1
111332194,1,FVE Kučera,69617,Dolní Bojanovice,Žabácká,,Hodonín,Jihomoravský,1
111332374,1,JÍLOVÉ - SPOJOVACÍ,25401,Jílové u Prahy,Spojovací,459,Praha-západ,Středočeský,1
111332278,1,FVE Zetka Lubomír,68765,Strání,Korytňanská,304,Uherské Hradiště,Zlínský,1
111332227,1,Fve Popelka Václav,68766,Strání,Trávníky,767,Uherské Hradiště,Zlínský,1
111332288,1,FVE MICHAL BRUŠTÍK,68765,Strání,Záhumenice,,Uherské Hradiště,Zlínský,1
111332257,1,"MVE Nové Mlýny, Ostrov u Velíše",25706,Ostrov,Ostrov,,Benešov,Středočeský,2
111332474,1,FVS na č.p.321 V Rybitví,53354,Rybitví,Stará Obec,321,Pardubice,Pardubický,1
111332361,1,"FVS v Úněticích na st.č. 390, sluneční elektrárna",25262,Únětice,Únětice,,Praha-západ,Středočeský,1
111332243,1,"FVE 29,41kWp-Fichem s. r. o., Lašťany č.p. 562, 783 16",78316,Bělkovice-Lašťany,Bělkovice-Lašťany,562,Olomouc,Olomoucký,1
111332172,1,FVS NA Č.P. 25 V JEDOUSOVĚ,53501,Jedousov,Jedousov,25,Pardubice,Pardubický,1
111332275,1,FVE S2013-37,53304,Sezemice,Sezemice,,Pardubice,Pardubický,1
111332378,1,FVE S2013-49,66442,Modřice,Brněnská,537,Brno-venkov,Jihomoravský,1
111332481,1,FVE,50327,Lhota pod Libčany,Lhota pod Libčany,266,Hradec Králové,Královéhradecký,1
111332271,1,FVE Radek Vach,57001,Litomyšl,Kornická,,Svitavy,Pardubický,1
111332364,1,FVE Palma ZC,28401,Kutná Hora,Krátká,13,Kutná Hora,Středočeský,1
111332258,1,FVE Olga Bubnova - Podhořská 31,18400,Praha,Podhořská,806/31,,,1
111332258,2,FVE Olga Bubnova - Roztoky u Prahy,25263,Roztoky,MUDr. Tichého,2209,Praha-západ,Středočeský,1
111332370,1,FVE Starý Mateřov,53002,Starý Mateřov,Starý Mateřov,8,Pardubice,Pardubický,1
111332427,1,Červenka1,39426,Lukavec,Vilová,180,Pelhřimov,Vysočina,1
111332372,1,FVE Nezamyslova,46014,Liberec,Nezamyslova,1298,Liberec,Liberecký,1
111332228,1,S2013-29,66601,Tišnov,Valova,1940,Brno-venkov,Jihomoravský,1
111332298,1,FVE S2013-55,76361,Napajedla,Husova,1313,Zlín,Zlínský,1
111332320,1,FVE S2013-53,59401,Velké Meziříčí,Mírová,1775/47,Žďár nad Sázavou,Vysočina,1
111332226,1,FVE DOBEŠ SEDLEČKO,39137,Chotoviny,Chotoviny,21,Tábor,Jihočeský,1
111332208,1,FVE S2013-45,75002,Beňov,Beňov,29,Přerov,Olomoucký,1
111332263,1,"FVE - 4,08",25210,Mníšek pod Brdy,Luční,1092,Praha-západ,Středočeský,1
111332262,1,FVE S2013-36,53304,Sezemice,Sezemice,16,Pardubice,Pardubický,1
111332326,1,FVE Volduchy 268,33822,Volduchy,Volduchy,268,Rokycany,Plzeňský,1
111332264,1,FVE Černolice 183,25210,Černolice,Černolice,183,Praha-západ,Středočeský,1
111332242,1,FVE Jedovnice,67906,Jedovnice,Tyršova,519,Blansko,Jihomoravský,1
111332429,1,FVE Rakovec,63500,Brno,Rakovecká,1335/13,Brno-město,Jihomoravský,1
111332221,1,FVE Lučice,58235,Lučice,Lučice,110,Havlíčkův Brod,Vysočina,1
111332236,1,FVE Baráková,66456,Blučina,Návrší,591,Brno-venkov,Jihomoravský,1
111332323,1,Jana Klementová,78372,Velký Týnec,Podštampilí,,Olomouc,Olomoucký,1
111332284,1,FVE Oldřichov,46331,Oldřichov v Hájích,Oldřichov v Hájích,,Liberec,Liberecký,1
111332461,1,HOLUBICE CURDIK 353 SABOL,68351,Holubice,Holubice,353,Vyškov,Jihomoravský,1
111332392,1,"LIPŮVKA-FVE13KW, BURANTOVÁ, Č.P.40",67922,Lipůvka,Lipůvka,40,Blansko,Jihomoravský,1
111332289,1,FVE Marie Buchtová,66405,Tvarožná,Tvarožná,180,Brno-venkov,Jihomoravský,1
111332462,1,FVE Ptice,25218,Ptice,Ptice,,Praha-západ,Středočeský,1
111332294,1,"FVE - 8,16",40801,Rumburk,Šluknovská,,Děčín,Ústecký,1
111332465,1,FVE Plíšková Miriam,66902,Znojmo,Nad Splavem,2888/11,Znojmo,Jihomoravský,1
111332277,1,FVE ŠÍMA HOŘEPNÍK,39421,Hořepník,U Hřiště,288,Pelhřimov,Vysočina,1
111332347,1,FVE Loděnice,26712,Loděnice,Chocova,410,Beroun,Středočeský,1
111332330,1,FVE PERENA,46001,Liberec,Liberec,,Liberec,Liberecký,1
111332345,1,FVE Šnajdr,32300,Plzeň,Janáčkova,411/42,Plzeň-město,Plzeňský,1
111332337,1,H+B auto,32600,Plzeň,U Hvězdárny,1226/22,Plzeň-město,Plzeňský,1
111332399,1,Kovárna VIVA a.s.,76001,Zlín,Vavrečkova,5333,Zlín,Zlínský,1
111332335,1,FVE - Svoboda,58001,Havlíčkův Brod,Prokopa Holého,3751,Havlíčkův Brod,Vysočina,1
111332415,1,FVE U Prutníku 322,25072,Předboj,U Prutníku,322,Praha-východ,Středočeský,1
111332290,1,"FVE AHURA, spol. s r.o.",68604,Kunovice,Osvobození,591,Uherské Hradiště,Zlínský,1
111332329,1,MALÁ FVE,59213,Bohdalov,Bohdalov,333,Žďár nad Sázavou,Vysočina,1
111332343,1,FVE Pink,76701,Kroměříž,Havlíčkova,2788/135,Kroměříž,Zlínský,1
111332272,1,Fve Řitka 241,25203,Řitka,Oblouková,241,Praha-západ,Středočeský,1
111332431,1,FVE Na Příčce 10,32600,Plzeň,Na Příčce,560/10,Plzeň-město,Plzeňský,1
111332295,1,FVE Svárkov 21,33601,Letiny,Letiny,21,Plzeň-jih,Plzeňský,1
111332267,1,FVE Cedrová 7,30100,Plzeň,Cedrová,237/7,Plzeň-město,Plzeňský,1
111332351,1,FVE Pod Cihelnou 3,32300,Plzeň,Pod Cihelnou,2011/3,Plzeň-město,Plzeňský,1
111332224,1,Přehvozdí 138,28163,Přehvozdí,Přehvozdí,,Kolín,Středočeský,1
111332430,1,FVE Kafrárna,72527,Ostrava,Karla Svobody,,Ostrava-město,Moravskoslezský,1
111332213,1,"FVE 4,56 LIBEČOV 64",26601,Chyňava,Chyňava,64,Beroun,Středočeský,1
111332483,1,"Ing. Václav Šavel, Sadová, 345 43 Koloveč",34543,Koloveč,Sadová,,Domažlice,Plzeňský,1
111332383,1,"FVE Pospíšil, Uhřínov",59441,Uhřínov,Uhřínov,,Žďár nad Sázavou,Vysočina,1
111332334,1,"FVE Olomouc-Slavonín, Požárníků 162/2",78301,Olomouc,Požárníků,162/2,Olomouc,Olomoucký,1
111332269,1,"FVE SLUŠOVICE - EXPORT, spol. s r.o.",76315,Veselá,Veselá,231,Zlín,Zlínský,1
111332312,1,MVE U starého mlýna,58276,Maleč,Maleč,,Havlíčkův Brod,Vysočina,1
111332312,2,FVE Leder Hranice,58301,Maleč,Maleč,3,Havlíčkův Brod,Vysočina,1
111332266,2,FVE Přibrání,38241,Malonty,Malonty,,Český Krumlov,Jihočeský,1
111332282,1,FVE Únorová Ficek,32100,Plzeň,Únorová,,Plzeň-město,Plzeňský,1
111332348,1,"FVE Vrána, Mostiště",59401,Velké Meziříčí,Velké Meziříčí,,Žďár nad Sázavou,Vysočina,1
111432898,1,FVE Čech,54931,Hronov,Padolí,,Náchod,Královéhradecký,0
111332293,1,FVE Drnek 54,27377,Drnek,Drnek,54,Kladno,Středočeský,1
111332292,1,"FVE Uherský Brod, Údolní 1622",68801,Uherský Brod,Údolní,1622,Uherské Hradiště,Zlínský,1
111332328,1,Vonoklasy,25228,Vonoklasy,Ke Krásné Stráni,169,Praha-západ,Středočeský,1
111332435,1,LUBOMÍR KUČA,69501,Hodonín,Měšťanská,186/40,Hodonín,Jihomoravský,1
111332490,1,Chata,38473,Zdíkov,Zdíkov,66,Prachatice,Jihočeský,1
111332331,1,FVE Vojkovice I,66701,Vojkovice,Nádražní,,Brno-venkov,Jihomoravský,1
111332331,2,FVE Vojkovice II,66701,Vojkovice,Nádražní,221,Brno-venkov,Jihomoravský,1
111332473,1,FVE TŮMOVÁ,33822,Volduchy,Volduchy,,Rokycany,Plzeňský,1
111332344,1,FVE,38241,Omlenice,Omlenice,49,Český Krumlov,Jihočeský,1
111332413,1,FVE Ještědská,46008,Liberec,Stará Ještědská,,Liberec,Liberecký,1
